employee_id,age,gender,marital_status,education_level,department,job_role,job_level,monthly_income,salary_hike_pct,years_at_company,total_working_years,work_mode,overtime_hours_per_week,burnout_score,engagement_score,work_life_balance_score,uses_ai_tools_at_work,perceived_ai_job_risk,attrition,age_group
5429,34,Female,Divorced,Masters,Operations,Program Manager,Senior Level,7791,9.8,9.5,14.0,Hybrid,7.1,5.2,5.4,5.2,False,3.3,0,Mid Career (30-39)
5430,37,Male,Married,Bachelors,Research & Development,Research Scientist,Mid Level,6309,9.1,11.0,17.0,Onsite,8.5,4.3,5.8,6.9,False,1.0,0,Mid Career (30-39)
5431,35,Female,Married,Masters,Customer Support,Support Specialist,Mid Level,4654,11.1,8.2,14.4,Onsite,2.2,6.5,4.7,6.0,False,9.5,0,Mid Career (30-39)
5432,30,Female,Single,PhD,Sales,Sales Development Rep,Associate,4856,7.3,3.8,3.8,Hybrid,16.4,6.4,7.8,4.3,True,7.5,0,Mid Career (30-39)
5433,49,Male,Single,Masters,Research & Development,Research Scientist,Senior Level,13445,17.1,5.5,17.5,Hybrid,20.6,4.6,9.6,4.5,False,2.2,1,Senior Career (40-49)
5434,33,Male,Single,Bachelors,Marketing,Growth Manager,Management,10352,14.4,12.0,13.0,Remote,5.3,1.0,10.0,7.6,False,5.8,0,Mid Career (30-39)
5435,26,Male,Married,Bachelors,Engineering,QA Engineer,Entry Level,4724,7.1,5.0,6.0,Onsite,0.9,4.0,7.1,8.0,False,4.1,0,Early Career (21-29)
5436,26,Female,Divorced,Masters,Operations,Operations Analyst,Entry Level,3475,13.8,1.1,4.5,Hybrid,2.3,3.7,5.8,5.1,True,3.4,0,Early Career (21-29)
5437,43,Male,Married,Bachelors,Marketing,Growth Manager,Mid Level,6612,9.0,8.7,17.0,Hybrid,6.2,3.3,6.4,5.4,False,2.8,1,Senior Career (40-49)
5438,35,Male,Married,Bachelors,Marketing,Growth Manager,Associate,4738,5.8,4.9,8.2,Onsite,6.5,3.3,7.8,4.9,True,5.2,0,Mid Career (30-39)
5439,36,Male,Married,PhD,Operations,Program Manager,Mid Level,6129,9.7,4.5,10.3,Hybrid,1.8,1.5,7.2,6.8,True,4.0,0,Mid Career (30-39)
5440,41,Female,Married,Masters,Human Resources,HR Manager,Management,9153,11.1,10.0,16.7,Hybrid,7.4,1.7,8.7,5.7,True,3.4,0,Senior Career (40-49)
5441,47,Male,Single,Bachelors,Sales,Account Executive,Entry Level,3771,12.9,0.2,10.6,Hybrid,11.3,4.0,8.1,5.2,False,10.0,0,Senior Career (40-49)
5442,37,Male,Single,PhD,Engineering,QA Engineer,Associate,7477,7.5,11.0,15.1,Onsite,10.1,4.6,5.2,6.9,True,2.1,1,Mid Career (30-39)
5443,25,Male,Married,Masters,Finance,Finance Manager,Mid Level,6194,14.1,4.0,5.0,Hybrid,8.4,2.0,8.0,6.3,False,5.1,0,Early Career (21-29)
5444,29,Female,Married,Bachelors,Finance,Finance Manager,Associate,4243,11.4,8.0,9.0,Remote,1.9,2.0,7.1,7.8,True,6.6,0,Early Career (21-29)
5445,53,Female,Married,PhD,Engineering,Engineering Manager,Senior Level,10179,13.1,6.9,8.9,Hybrid,4.7,3.3,7.7,7.4,False,1.0,0,Pre-Retirement (50-64)
5446,42,Male,Married,Bachelors,Sales,Sales Manager,Management,8586,12.0,11.9,15.2,Onsite,34.9,9.7,6.2,1.0,True,4.1,0,Senior Career (40-49)
5447,51,Male,Married,Bachelors,Operations,Operations Manager,Management,7743,14.2,9.0,18.7,Onsite,17.4,4.9,6.7,4.1,False,1.4,0,Pre-Retirement (50-64)
5448,29,Male,Single,Masters,Customer Support,Support Specialist,Senior Level,5620,13.7,8.0,9.0,Hybrid,2.9,3.5,8.0,7.5,True,6.6,0,Early Career (21-29)
5449,39,Female,Single,High School,Operations,Program Manager,Mid Level,4400,10.7,6.5,10.5,Onsite,3.4,5.8,6.2,5.4,False,6.9,0,Mid Career (30-39)
5450,39,Male,Single,PhD,Operations,Operations Manager,Mid Level,7972,13.2,7.2,12.6,Hybrid,12.1,4.1,6.0,5.9,True,3.9,0,Mid Career (30-39)
5451,36,Male,Single,Masters,Marketing,Content Strategist,Mid Level,7154,7.3,7.0,16.0,Hybrid,2.4,4.5,7.9,6.1,False,3.1,0,Mid Career (30-39)
5452,21,Male,Married,PhD,Engineering,QA Engineer,Associate,7554,11.5,0.0,1.0,Remote,2.1,1.6,8.5,9.2,True,1.0,0,Early Career (21-29)
5453,26,Female,Married,Masters,Sales,Account Executive,Entry Level,3732,16.2,5.0,6.0,Hybrid,9.7,2.9,7.5,7.5,False,5.3,0,Early Career (21-29)
5454,41,Female,Single,Bachelors,Sales,Sales Manager,Senior Level,8909,13.5,10.4,18.1,Hybrid,8.0,6.6,7.1,6.3,False,8.6,1,Senior Career (40-49)
5455,39,Male,Married,Bachelors,Operations,Program Manager,Management,10094,4.2,7.5,17.6,Onsite,13.1,3.4,7.5,5.2,True,6.2,0,Mid Career (30-39)
5456,24,Male,Divorced,Bachelors,Marketing,Marketing Specialist,Entry Level,2097,13.3,1.8,4.0,Remote,8.3,3.8,6.4,6.3,False,7.1,0,Early Career (21-29)
5457,33,Non-binary,Single,High School,Operations,Operations Manager,Mid Level,5137,5.6,4.0,5.4,Hybrid,4.8,2.3,7.4,7.1,False,6.0,0,Mid Career (30-39)
5458,34,Female,Divorced,Masters,Operations,Operations Manager,Mid Level,7902,15.9,7.4,14.0,Hybrid,2.9,5.5,6.6,4.4,False,6.3,0,Mid Career (30-39)
5459,37,Male,Married,High School,Sales,Sales Development Rep,Associate,4027,12.4,3.3,12.0,Hybrid,2.5,3.8,8.1,7.2,True,4.6,0,Mid Career (30-39)
5460,28,Male,Divorced,Bachelors,Engineering,Software Engineer,Entry Level,2705,16.4,2.4,3.7,Onsite,7.1,5.0,5.6,5.8,True,6.0,0,Early Career (21-29)
5461,30,Male,Married,Bachelors,Customer Support,Support Specialist,Associate,4314,14.4,4.5,10.0,Hybrid,6.0,4.7,7.8,4.3,False,8.7,0,Mid Career (30-39)
5462,43,Female,Single,Bachelors,Customer Support,Support Specialist,Associate,4943,18.3,4.6,16.0,Onsite,1.9,2.5,7.3,6.0,True,4.2,0,Senior Career (40-49)
5463,50,Male,Single,Masters,Sales,Sales Development Rep,Management,11732,8.8,13.4,14.3,Onsite,2.6,4.2,6.8,5.7,False,5.6,1,Pre-Retirement (50-64)
5464,54,Female,Married,Bachelors,Sales,Sales Manager,Management,9252,13.5,11.8,19.1,Remote,12.6,4.6,5.2,6.7,True,3.7,1,Pre-Retirement (50-64)
5465,37,Female,Single,Bachelors,Finance,Accountant,Mid Level,6617,10.6,8.2,11.0,Hybrid,5.0,5.5,5.4,7.6,True,4.3,1,Mid Career (30-39)
5466,38,Female,Divorced,Bachelors,Engineering,Software Engineer,Senior Level,8583,11.8,10.8,16.9,Onsite,12.0,4.6,7.5,5.1,False,4.8,1,Mid Career (30-39)
5467,31,Male,Married,Bachelors,Sales,Account Executive,Associate,5304,13.2,7.1,11.0,Hybrid,6.6,5.0,7.2,6.5,False,4.7,0,Mid Career (30-39)
5469,52,Female,Divorced,Masters,Marketing,Marketing Specialist,Management,10615,13.6,10.5,12.6,Onsite,4.7,2.7,6.2,7.7,False,5.8,0,Pre-Retirement (50-64)
5470,46,Male,Married,Bachelors,Operations,Operations Manager,Senior Level,9912,13.0,10.2,16.3,Remote,6.5,3.4,8.1,6.4,True,3.3,0,Senior Career (40-49)
5471,31,Male,Married,Bachelors,Engineering,QA Engineer,Associate,8394,15.8,2.9,8.5,Hybrid,2.1,2.6,6.8,7.7,True,5.3,0,Mid Career (30-39)
5472,32,Male,Single,Bachelors,Research & Development,Research Scientist,Entry Level,3970,9.2,1.8,5.0,Hybrid,1.6,6.4,5.1,5.7,False,5.3,0,Mid Career (30-39)
5473,41,Female,Single,Masters,Customer Support,Customer Success Manager,Associate,5638,14.2,7.7,21.0,Hybrid,4.0,4.1,5.0,7.4,True,6.3,0,Senior Career (40-49)
5474,21,Female,Married,PhD,Finance,Financial Analyst,Entry Level,4957,12.8,0.0,1.0,Onsite,4.3,4.3,8.1,6.7,True,6.5,0,Early Career (21-29)
5475,52,Male,Married,PhD,Research & Development,R&D Manager,Management,15489,8.1,10.5,17.3,Remote,0.6,2.1,8.7,5.4,False,3.1,0,Pre-Retirement (50-64)
5476,44,Female,Single,PhD,Research & Development,Product Researcher,Entry Level,4305,10.5,3.9,9.3,Hybrid,7.1,2.8,7.9,6.7,False,5.3,0,Senior Career (40-49)
5477,26,Male,Single,Bachelors,Finance,Accountant,Mid Level,8317,14.6,5.0,6.0,Onsite,1.8,6.1,5.5,5.2,True,5.9,0,Early Career (21-29)
5478,37,Female,Married,Bachelors,Operations,Program Manager,Senior Level,7329,15.2,12.2,15.9,Onsite,6.8,4.2,5.5,7.1,False,6.8,0,Mid Career (30-39)
5479,32,Female,Single,Bachelors,Customer Support,Support Specialist,Associate,4633,13.2,7.3,12.0,Hybrid,6.9,5.0,5.7,6.3,True,5.4,0,Mid Career (30-39)
5480,30,Female,Married,Masters,Operations,Operations Manager,Senior Level,7751,9.5,9.0,10.0,Hybrid,1.1,3.8,4.7,8.2,False,5.0,0,Mid Career (30-39)
5481,41,Male,Single,High School,Operations,Operations Manager,Senior Level,6492,10.8,9.5,16.0,Onsite,2.5,3.4,6.4,7.4,True,5.1,0,Senior Career (40-49)
5482,55,Female,Single,Masters,Marketing,Marketing Specialist,Mid Level,6843,11.9,10.6,17.7,Remote,3.8,3.9,6.9,7.5,True,4.7,0,Pre-Retirement (50-64)
5483,42,Female,Married,Bachelors,Finance,Accountant,Management,12528,10.7,12.0,12.6,Hybrid,3.5,3.4,8.0,6.8,False,6.2,0,Senior Career (40-49)
5484,26,Female,Married,Bachelors,Marketing,Content Strategist,Associate,4101,13.0,5.0,6.0,Hybrid,12.1,5.1,6.7,6.6,True,5.1,0,Early Career (21-29)
5485,22,Female,Married,Masters,Sales,Account Executive,Entry Level,4107,12.1,1.0,2.0,Onsite,10.8,4.6,7.2,5.8,True,4.2,0,Early Career (21-29)
5486,48,Male,Married,Masters,Marketing,Content Strategist,Management,12737,10.2,13.0,12.8,Remote,8.6,4.3,5.3,4.5,True,5.6,0,Senior Career (40-49)
5487,21,Female,Divorced,Masters,Engineering,QA Engineer,Associate,6369,14.6,0.0,1.0,Remote,11.1,4.4,6.2,4.9,True,4.5,0,Early Career (21-29)
5488,33,Male,Divorced,Bachelors,Engineering,Engineering Manager,Associate,7601,9.8,4.6,10.4,Remote,7.4,3.7,7.1,5.4,False,4.9,0,Mid Career (30-39)
5489,37,Male,Married,Bachelors,Human Resources,Recruiter,Associate,5588,1.7,2.7,11.2,Onsite,11.3,5.2,4.7,6.3,False,4.3,1,Mid Career (30-39)
5490,43,Female,Married,Masters,Finance,Finance Manager,Senior Level,10045,13.3,9.6,17.3,Hybrid,13.4,5.0,7.0,3.0,True,2.7,1,Senior Career (40-49)
5491,49,Female,Divorced,Bachelors,Customer Support,Support Team Lead,Senior Level,5246,8.9,8.5,14.7,Hybrid,4.7,2.3,6.9,7.2,False,7.3,0,Senior Career (40-49)
5492,24,Male,Married,PhD,Operations,Operations Manager,Mid Level,6586,11.4,3.0,4.0,Hybrid,7.1,2.8,8.8,6.1,False,5.2,0,Early Career (21-29)
5493,30,Male,Single,Masters,Sales,Sales Manager,Associate,4615,12.1,3.2,10.0,Hybrid,6.6,1.6,8.3,7.2,True,4.8,0,Mid Career (30-39)
5494,43,Non-binary,Single,Masters,Finance,Accountant,Senior Level,10616,10.9,8.0,10.6,Hybrid,4.0,3.2,7.7,8.8,True,5.7,0,Senior Career (40-49)
5495,41,Female,Married,Masters,Engineering,Engineering Manager,Mid Level,9685,12.7,10.8,13.2,Onsite,3.0,2.9,7.1,6.4,True,6.8,0,Senior Career (40-49)
5496,42,Female,Single,Masters,Engineering,Engineering Manager,Management,11637,15.5,14.0,18.9,Onsite,3.1,6.5,5.6,5.2,True,4.9,0,Senior Career (40-49)
5497,43,Male,Single,Bachelors,Marketing,Growth Manager,Mid Level,6370,12.3,11.2,12.8,Onsite,4.5,3.9,6.1,4.4,False,3.6,0,Senior Career (40-49)
5498,33,Female,Single,High School,Customer Support,Support Specialist,Associate,4150,12.0,6.1,13.0,Hybrid,12.4,4.3,7.1,6.0,True,7.2,0,Mid Career (30-39)
5499,34,Female,Divorced,Masters,Human Resources,HR Manager,Senior Level,9512,14.5,4.7,5.6,Hybrid,8.5,2.3,8.8,6.6,False,4.3,0,Mid Career (30-39)
5500,42,Male,Single,Bachelors,Engineering,Engineering Manager,Mid Level,8057,9.3,9.3,17.4,Remote,4.2,3.1,7.3,6.9,True,9.5,1,Senior Career (40-49)
5501,37,Female,Married,Masters,Customer Support,Support Team Lead,Mid Level,5793,9.6,5.9,17.0,Remote,5.1,5.5,4.2,8.5,True,5.2,1,Mid Career (30-39)
5502,40,Male,Single,PhD,Sales,Sales Development Rep,Mid Level,7360,18.5,4.8,7.5,Hybrid,11.9,3.1,6.9,4.1,True,4.6,0,Senior Career (40-49)
5503,29,Male,Single,Masters,Sales,Sales Development Rep,Associate,6296,11.3,4.6,9.0,Onsite,6.8,4.6,7.1,5.9,True,5.0,0,Early Career (21-29)
5504,34,Male,Single,Bachelors,Customer Support,Support Team Lead,Mid Level,4013,12.8,8.9,12.2,Hybrid,4.5,2.9,6.4,5.5,True,6.5,0,Mid Career (30-39)
5505,47,Male,Married,High School,Operations,Operations Manager,Management,9222,11.0,12.4,21.7,Remote,5.9,4.7,6.3,6.6,False,6.9,0,Senior Career (40-49)
5506,37,Female,Married,PhD,Engineering,Software Engineer,Senior Level,11034,11.0,10.4,14.6,Hybrid,3.1,1.0,10.0,5.7,True,2.4,0,Mid Career (30-39)
5507,38,Male,Married,Bachelors,Finance,Accountant,Mid Level,6874,9.5,6.3,15.1,Remote,11.7,4.7,3.5,5.9,False,2.9,1,Mid Career (30-39)
5508,28,Female,Single,Masters,Operations,Operations Analyst,Entry Level,3023,10.9,1.3,4.3,Hybrid,1.6,4.6,4.7,6.5,False,4.5,0,Early Career (21-29)
5509,31,Male,Married,High School,Customer Support,Support Team Lead,Associate,3410,9.2,6.1,10.3,Remote,6.5,4.0,6.9,6.9,False,7.9,0,Mid Career (30-39)
5510,39,Non-binary,Divorced,Masters,Human Resources,Recruiter,Mid Level,8984,11.5,5.7,10.0,Onsite,1.6,3.5,8.8,8.3,False,5.6,0,Mid Career (30-39)
5511,37,Female,Single,Bachelors,Sales,Sales Development Rep,Mid Level,7030,11.6,9.7,17.0,Hybrid,11.9,6.7,5.4,6.3,False,7.4,1,Mid Career (30-39)
5512,21,Male,Married,Masters,Sales,Sales Development Rep,Entry Level,3820,10.2,0.0,1.0,Onsite,4.6,3.8,5.3,6.7,False,8.0,0,Early Career (21-29)
5513,52,Female,Single,Bachelors,Sales,Account Executive,Senior Level,8406,12.5,11.9,14.4,Onsite,11.9,5.3,6.8,3.8,False,3.9,0,Pre-Retirement (50-64)
5514,24,Female,Married,Bachelors,Engineering,Data Engineer,Entry Level,3489,12.8,3.0,4.0,Hybrid,8.1,5.2,4.2,7.6,True,5.1,0,Early Career (21-29)
5515,31,Male,Married,Masters,Sales,Sales Manager,Mid Level,8445,15.0,7.8,11.0,Hybrid,4.7,2.6,10.0,7.3,True,5.1,0,Mid Career (30-39)
5516,49,Male,Single,PhD,Engineering,Engineering Manager,Management,13384,11.0,9.4,9.9,Hybrid,5.5,3.4,5.8,4.7,False,2.6,0,Senior Career (40-49)
5517,39,Female,Married,Bachelors,Operations,Operations Analyst,Senior Level,8936,12.0,10.3,16.4,Hybrid,2.1,1.5,8.5,7.9,True,3.7,0,Mid Career (30-39)
5519,28,Female,Single,Bachelors,Customer Support,Support Team Lead,Associate,3916,7.8,3.8,8.0,Onsite,7.4,4.5,6.9,5.9,False,4.8,0,Early Career (21-29)
5520,33,Male,Married,Bachelors,Sales,Sales Development Rep,Associate,4815,15.2,6.1,13.0,Onsite,9.8,4.4,5.7,6.5,True,3.9,0,Mid Career (30-39)
5521,32,Male,Married,PhD,Sales,Sales Development Rep,Mid Level,9219,9.0,6.6,10.7,Onsite,19.0,6.2,7.5,2.7,True,6.5,0,Mid Career (30-39)
5522,44,Male,Single,Masters,Engineering,Software Engineer,Mid Level,10485,5.9,3.8,9.8,Remote,6.4,3.9,7.3,7.4,True,7.0,1,Senior Career (40-49)
5523,41,Male,Single,Masters,Research & Development,R&D Manager,Senior Level,10300,5.9,11.0,19.6,Hybrid,1.8,1.0,6.5,7.3,True,2.1,0,Senior Career (40-49)
5524,40,Male,Married,Bachelors,Operations,Program Manager,Senior Level,6939,11.4,7.3,13.6,Remote,2.9,1.0,8.0,6.7,True,6.5,0,Senior Career (40-49)
5525,49,Female,Married,PhD,Customer Support,Support Team Lead,Management,6075,16.5,9.3,12.7,Hybrid,6.2,1.8,8.7,7.1,False,4.0,0,Senior Career (40-49)
5526,49,Female,Married,Masters,Research & Development,Research Scientist,Senior Level,9227,11.3,10.1,18.1,Hybrid,20.1,6.0,6.0,4.3,False,1.2,0,Senior Career (40-49)
5527,48,Female,Divorced,Masters,Marketing,Growth Manager,Management,12016,1.1,10.0,13.5,Hybrid,14.1,4.7,3.5,5.4,True,7.1,1,Senior Career (40-49)
5528,42,Male,Married,Bachelors,Human Resources,HR Manager,Senior Level,9967,12.9,8.4,18.2,Remote,11.6,5.0,3.1,4.3,False,5.2,0,Senior Career (40-49)
5529,34,Male,Single,Masters,Sales,Account Executive,Associate,5797,0.9,5.9,12.3,Onsite,13.3,6.8,2.1,4.5,True,3.5,0,Mid Career (30-39)
5530,34,Male,Divorced,High School,Research & Development,Research Scientist,Mid Level,8987,15.3,10.4,14.0,Onsite,2.4,4.3,6.8,5.7,True,2.0,0,Mid Career (30-39)
5531,44,Female,Married,Bachelors,Operations,Operations Analyst,Associate,5121,16.1,6.8,14.1,Onsite,1.1,3.7,7.6,5.6,False,7.1,0,Senior Career (40-49)
5532,35,Female,Single,High School,Engineering,Data Engineer,Senior Level,6362,8.8,9.2,15.0,Hybrid,1.4,4.9,4.0,6.4,True,4.2,0,Mid Career (30-39)
5533,21,Female,Single,Masters,Finance,Accountant,Entry Level,4017,11.9,0.0,1.0,Onsite,15.6,4.0,8.2,4.6,True,4.5,0,Early Career (21-29)
5534,43,Female,Single,Masters,Engineering,QA Engineer,Associate,7153,8.2,4.2,9.6,Onsite,4.8,3.5,5.2,6.5,True,7.0,0,Senior Career (40-49)
5535,51,Female,Divorced,Bachelors,Engineering,Engineering Manager,Senior Level,12256,5.1,9.9,17.0,Onsite,4.5,3.7,5.8,6.6,True,6.0,0,Pre-Retirement (50-64)
5536,42,Non-binary,Married,Bachelors,Customer Support,Support Team Lead,Management,9371,12.1,11.7,17.2,Onsite,6.2,4.7,6.5,5.4,False,4.5,0,Senior Career (40-49)
5537,53,Non-binary,Married,PhD,Operations,Operations Manager,Mid Level,7600,1.9,9.7,15.4,Hybrid,6.7,2.6,5.1,7.3,True,7.5,0,Pre-Retirement (50-64)
5538,45,Female,Divorced,Bachelors,Customer Support,Customer Success Manager,Mid Level,5459,13.3,10.7,17.9,Remote,4.3,4.1,5.0,7.4,True,6.7,1,Senior Career (40-49)
5539,36,Male,Single,Bachelors,Engineering,Data Engineer,Senior Level,7660,10.0,9.9,16.0,Hybrid,2.4,3.2,8.6,6.4,True,3.1,1,Mid Career (30-39)
5540,38,Male,Single,Bachelors,Research & Development,Research Scientist,Senior Level,9354,12.0,4.2,8.3,Remote,3.8,2.6,5.4,6.6,False,3.9,1,Mid Career (30-39)
5541,34,Male,Single,Masters,Sales,Account Executive,Entry Level,3222,12.8,5.5,8.8,Hybrid,5.4,5.8,5.7,5.2,False,5.9,0,Mid Career (30-39)
5542,54,Male,Divorced,Bachelors,Sales,Sales Development Rep,Management,10150,14.2,11.8,20.6,Hybrid,6.1,4.9,5.6,8.7,True,3.4,0,Pre-Retirement (50-64)
5543,42,Male,Married,High School,Research & Development,R&D Manager,Senior Level,7847,12.3,10.0,16.5,Hybrid,6.2,4.8,8.1,5.8,True,3.8,0,Senior Career (40-49)
5544,36,Female,Married,PhD,Engineering,Data Engineer,Associate,8338,14.5,2.7,8.1,Hybrid,3.9,4.0,9.1,7.2,True,3.6,0,Mid Career (30-39)
5545,44,Male,Married,Bachelors,Engineering,Data Engineer,Mid Level,8612,9.7,7.4,17.5,Hybrid,8.5,4.4,9.3,6.1,True,1.3,0,Senior Career (40-49)
5546,43,Female,Married,Bachelors,Engineering,Engineering Manager,Senior Level,12005,7.6,5.5,13.7,Remote,5.1,5.5,5.4,5.9,True,6.2,1,Senior Career (40-49)
5547,51,Male,Single,Bachelors,Customer Support,Customer Success Manager,Senior Level,5845,11.6,10.5,22.1,Onsite,3.2,4.0,5.6,6.9,False,6.2,0,Pre-Retirement (50-64)
5548,26,Female,Single,Bachelors,Finance,Accountant,Entry Level,4597,14.5,3.1,6.0,Hybrid,2.1,3.3,6.5,6.7,True,7.5,0,Early Career (21-29)
5549,45,Female,Divorced,Bachelors,Customer Support,Support Team Lead,Senior Level,6034,10.6,8.3,12.0,Hybrid,12.3,6.4,4.8,6.6,False,6.1,0,Senior Career (40-49)
5550,49,Female,Married,Masters,Operations,Operations Manager,Senior Level,13265,8.4,10.2,20.5,Hybrid,5.4,1.0,8.1,5.7,True,1.8,0,Senior Career (40-49)
5551,30,Non-binary,Single,Masters,Research & Development,Product Researcher,Associate,4250,12.7,8.3,10.0,Hybrid,17.5,7.4,4.2,5.0,False,4.2,1,Mid Career (30-39)
5552,21,Male,Single,High School,Customer Support,Support Specialist,Entry Level,2132,14.8,0.0,1.0,Onsite,6.9,3.8,7.1,7.5,True,8.1,0,Early Career (21-29)
5553,47,Female,Married,High School,Marketing,Growth Manager,Mid Level,4603,7.9,6.8,8.9,Remote,3.2,2.4,8.5,8.4,True,5.8,0,Senior Career (40-49)
5554,23,Male,Single,High School,Customer Support,Support Specialist,Entry Level,2322,10.2,2.0,3.0,Onsite,7.7,4.7,7.3,6.4,False,7.5,1,Early Career (21-29)
5555,48,Female,Divorced,Masters,Customer Support,Customer Success Manager,Mid Level,5998,17.8,6.8,14.8,Hybrid,6.6,3.8,8.0,6.4,True,9.0,0,Senior Career (40-49)
5556,25,Non-binary,Married,Masters,Engineering,QA Engineer,Entry Level,4250,8.3,4.0,5.0,Remote,7.2,2.1,7.7,7.1,True,6.0,0,Early Career (21-29)
5557,43,Male,Married,Bachelors,Operations,Operations Analyst,Management,9060,11.7,12.6,20.3,Hybrid,13.6,3.2,6.6,6.3,True,3.3,0,Senior Career (40-49)
5558,49,Female,Single,PhD,Marketing,Marketing Specialist,Senior Level,10233,13.6,12.1,16.4,Onsite,5.7,4.0,8.3,5.8,True,5.1,0,Senior Career (40-49)
5559,43,Male,Divorced,Masters,Engineering,Software Engineer,Mid Level,9173,10.0,5.3,6.2,Onsite,4.8,1.9,7.9,6.2,False,2.9,0,Senior Career (40-49)
5560,24,Male,Single,Bachelors,Sales,Account Executive,Associate,6031,11.0,3.0,4.0,Hybrid,6.7,4.2,5.4,6.9,True,2.9,0,Early Career (21-29)
5561,37,Female,Married,Bachelors,Engineering,Software Engineer,Senior Level,11717,12.2,8.9,15.1,Hybrid,4.6,2.2,9.7,6.8,True,4.6,0,Mid Career (30-39)
5562,43,Non-binary,Divorced,Masters,Marketing,Growth Manager,Management,8580,10.5,7.7,13.2,Remote,5.7,4.9,3.9,6.8,True,4.5,0,Senior Career (40-49)
5563,38,Female,Married,Masters,Engineering,QA Engineer,Associate,5846,10.1,4.0,7.0,Onsite,4.4,4.1,5.1,7.3,False,5.6,0,Mid Career (30-39)
5564,50,Male,Married,Masters,Customer Support,Support Specialist,Senior Level,5927,9.4,7.1,11.1,Hybrid,5.2,3.9,5.8,8.2,True,4.0,1,Pre-Retirement (50-64)
5565,43,Female,Single,Bachelors,Engineering,Software Engineer,Senior Level,9744,12.5,9.4,23.0,Hybrid,9.7,4.5,7.4,6.1,True,2.5,0,Senior Career (40-49)
5566,34,Female,Married,Masters,Engineering,QA Engineer,Mid Level,10134,11.3,11.5,14.0,Onsite,17.6,3.8,7.8,5.5,False,5.7,0,Mid Career (30-39)
5567,28,Female,Single,Bachelors,Customer Support,Customer Success Manager,Mid Level,5148,12.7,5.8,8.0,Onsite,13.9,6.4,6.0,4.4,True,7.7,0,Early Career (21-29)
5568,28,Male,Single,Bachelors,Sales,Account Executive,Mid Level,5691,15.4,4.0,8.0,Hybrid,4.0,3.6,7.7,8.2,True,7.4,0,Early Career (21-29)
5569,52,Female,Single,Bachelors,Sales,Account Executive,Senior Level,6406,8.6,6.4,10.9,Onsite,6.5,5.6,3.9,5.7,True,4.5,1,Pre-Retirement (50-64)
5570,23,Female,Divorced,Bachelors,Engineering,QA Engineer,Associate,5425,15.2,2.0,3.0,Hybrid,1.6,2.9,7.2,5.7,False,3.2,0,Early Career (21-29)
5571,37,Male,Single,Masters,Finance,Accountant,Mid Level,8795,9.7,4.9,7.1,Hybrid,11.9,6.0,4.2,5.9,False,6.5,1,Mid Career (30-39)
5573,41,Male,Married,Bachelors,Engineering,QA Engineer,Associate,6433,9.9,7.3,17.0,Hybrid,3.9,1.1,7.0,7.3,False,1.7,0,Senior Career (40-49)
5574,40,Female,Married,Bachelors,Customer Support,Customer Success Manager,Management,8527,10.6,11.8,20.0,Onsite,2.7,5.0,5.2,6.5,True,5.7,0,Senior Career (40-49)
5576,38,Male,Married,Bachelors,Marketing,Growth Manager,Senior Level,8596,8.8,10.6,15.2,Onsite,8.2,4.6,7.9,5.9,True,5.7,0,Mid Career (30-39)
5577,30,Male,Single,PhD,Engineering,Software Engineer,Mid Level,9933,10.6,0.0,5.8,Hybrid,11.3,4.6,8.3,5.2,True,5.9,0,Mid Career (30-39)
5578,45,Male,Single,Bachelors,Operations,Program Manager,Mid Level,7087,9.0,5.4,11.3,Onsite,2.4,4.1,6.9,6.4,True,5.6,0,Senior Career (40-49)
5579,33,Male,Single,Bachelors,Customer Support,Customer Success Manager,Senior Level,7077,9.0,6.4,13.0,Remote,13.2,3.8,6.5,5.6,False,5.4,1,Mid Career (30-39)
5581,30,Female,Married,Masters,Operations,Operations Manager,Associate,6226,20.7,6.0,9.6,Hybrid,10.1,2.5,9.0,7.9,False,2.7,0,Mid Career (30-39)
5582,32,Male,Single,Bachelors,Finance,Finance Manager,Mid Level,7247,12.6,7.0,12.0,Hybrid,7.5,2.7,6.4,6.0,True,5.0,0,Mid Career (30-39)
5583,31,Female,Single,High School,Research & Development,Research Scientist,Mid Level,6305,7.6,10.0,11.0,Remote,2.5,1.0,7.6,7.7,True,5.7,0,Mid Career (30-39)
5584,34,Male,Married,Masters,Finance,Financial Analyst,Entry Level,5265,11.4,1.6,10.6,Hybrid,3.7,6.4,6.1,6.0,True,5.3,1,Mid Career (30-39)
5586,27,Male,Single,Masters,Engineering,QA Engineer,Associate,7398,8.1,4.5,7.0,Hybrid,9.5,4.6,7.1,4.3,True,5.0,0,Early Career (21-29)
5587,31,Male,Single,Bachelors,Engineering,Data Engineer,Mid Level,8552,13.8,9.6,11.0,Hybrid,0.8,3.0,7.3,7.2,True,3.3,0,Mid Career (30-39)
5588,36,Male,Married,PhD,Engineering,Software Engineer,Entry Level,4249,14.0,1.3,6.7,Hybrid,1.9,2.7,5.5,8.1,True,2.1,0,Mid Career (30-39)
5589,37,Male,Married,Masters,Engineering,Data Engineer,Mid Level,7603,12.5,7.9,13.7,Onsite,11.3,5.3,5.7,4.5,False,1.5,0,Mid Career (30-39)
5590,36,Male,Single,Masters,Human Resources,HR Business Partner,Associate,4684,10.4,7.3,12.2,Onsite,3.6,2.3,7.5,7.7,False,5.5,0,Mid Career (30-39)
