price_recorded_date,platform,product_category,model_name,condition,launch_price_usd,launch_price_inr,current_price_usd,current_price_inr,discount_pct,sale_event,stock_status,rating,reviews_count,year,month
2026-07-04,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,997.25,98075.5,9.3,No Sale Event,In Stock,4.6,2368,2026,7
2026-07-04,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1006.53,100466.0,8.4,No Sale Event,In Stock,4.4,1894,2026,7
2026-07-04,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,852.27,83452.5,-0.4,No Sale Event,In Stock,4.7,578,2026,7
2026-07-04,Amazon,iPhone,iPhone 17 128GB,New,849,83202,853.28,82055.0,-0.5,No Sale Event,In Stock,4.5,796,2026,7
2026-07-04,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,846.44,84368.5,0.3,No Sale Event,In Stock,4.4,909,2026,7
2026-07-04,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,859.46,84988.6,-1.2,No Sale Event,In Stock,4.6,1489,2026,7
2026-07-04,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,846.66,83225.2,0.3,No Sale Event,In Stock,4.7,536,2026,7
2026-07-04,Amazon,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,636.42,53734.7,25.0,No Sale Event,In Stock,4.5,676,2026,7
2026-07-04,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,856.31,84306.5,-0.9,No Sale Event,In Stock,4.5,1138,2026,7
2026-07-04,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,839.19,82104.7,1.2,No Sale Event,In Stock,4.6,1373,2026,7
2026-07-04,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,668.27,57065.2,21.3,No Sale Event,In Stock,4.2,1080,2026,7
2026-07-04,Amazon,iPhone,iPhone 17 128GB,New,849,83202,864.16,84138.6,-1.8,No Sale Event,In Stock,4.6,1257,2026,7
2026-07-04,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,855.98,85353.9,-0.8,No Sale Event,In Stock,4.6,537,2026,7
2026-07-05,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,260.17,25050.2,39.4,No Sale Event,Out of Stock,4.3,11351,2026,7
2026-07-05,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,262.1,26033.1,38.9,No Sale Event,In Stock,4.6,8808,2026,7
2026-07-05,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,256.69,24844.6,40.2,No Sale Event,In Stock,4.3,7745,2026,7
2026-07-05,Amazon,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,190.28,16247.3,55.6,No Sale Event,Low Stock,4.4,2735,2026,7
2026-07-05,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,211.55,18054.5,50.7,No Sale Event,Out of Stock,4.4,4183,2026,7
2026-07-05,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,254.73,25424.5,40.6,No Sale Event,In Stock,4.6,2649,2026,7
2026-07-05,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,201.03,16875.1,53.1,No Sale Event,In Stock,3.9,2123,2026,7
2026-07-05,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,209.81,17524.8,51.1,No Sale Event,In Stock,4.2,3488,2026,7
2026-07-05,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,261.2,25559.3,39.1,No Sale Event,Out of Stock,4.4,3336,2026,7
2026-07-05,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,257.35,24756.9,40.0,No Sale Event,In Stock,4.7,2871,2026,7
2026-07-05,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,259.22,25890.8,39.6,No Sale Event,In Stock,4.3,1624,2026,7
2026-07-05,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,329.93,31879.7,23.1,No Sale Event,In Stock,4.4,3165,2026,7
2026-07-05,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,325.86,31941.5,24.0,No Sale Event,In Stock,4.5,3616,2026,7
2026-07-05,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,323.54,32013.7,24.6,No Sale Event,In Stock,4.5,2091,2026,7
2026-07-05,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,324.32,32049.9,24.4,No Sale Event,In Stock,4.5,2549,2026,7
2026-07-05,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,323.76,32219.4,24.5,No Sale Event,In Stock,4.8,3414,2026,7
2026-07-05,Amazon,Watch,Apple Watch Ultra,New,799,78302,502.09,49698.2,37.2,No Sale Event,Low Stock,4.7,5990,2026,7
2026-07-05,Amazon,Watch,Apple Watch Ultra,New,799,78302,502.33,48900.6,37.1,No Sale Event,Low Stock,4.9,3595,2026,7
2026-07-05,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,604.81,58780.2,24.3,No Sale Event,Low Stock,4.5,3889,2026,7
2026-07-05,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,599.5,58008.8,25.0,No Sale Event,Low Stock,4.4,1759,2026,7
2026-07-05,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,477.77,41154.7,40.2,No Sale Event,In Stock,4.3,2202,2026,7
2026-07-05,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,597.48,59531.7,25.2,No Sale Event,In Stock,4.4,1683,2026,7
2026-07-05,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,605.42,60292.0,39.4,No Sale Event,Low Stock,4.6,10964,2026,7
2026-07-05,Amazon,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,672.06,56765.3,43.9,No Sale Event,In Stock,4.2,3067,2026,7
2026-07-05,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,889.79,88857.5,19.0,No Sale Event,In Stock,4.6,2844,2026,7
2026-07-05,Flipkart,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,107702,630.85,52698.7,42.6,No Sale Event,In Stock,4.3,2380,2026,7
2026-07-05,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,906.32,87251.4,17.5,No Sale Event,In Stock,4.3,3576,2026,7
2026-07-05,Amazon,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,107702,623.65,52126.7,43.3,No Sale Event,Low Stock,4.0,4408,2026,7
2026-07-05,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,908.58,88011.5,17.3,No Sale Event,Out of Stock,4.9,1647,2026,7
2026-07-05,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1267.58,107469.0,36.6,No Sale Event,Out of Stock,3.9,7786,2026,7
2026-07-05,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1597.64,158694.0,20.1,No Sale Event,In Stock,4.3,6416,2026,7
2026-07-05,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1348.02,112610.0,32.6,No Sale Event,Out of Stock,4.2,5776,2026,7
2026-07-05,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1355.41,116041.0,32.2,No Sale Event,In Stock,4.4,4501,2026,7
2026-07-05,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1763.19,169603.0,11.8,No Sale Event,In Stock,4.6,3539,2026,7
2026-07-05,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1808.3,174616.0,9.5,No Sale Event,In Stock,4.5,3082,2026,7
2026-07-05,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1463.27,123851.0,26.8,No Sale Event,In Stock,4.4,3112,2026,7
2026-07-05,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1481.14,126684.0,25.9,No Sale Event,In Stock,4.2,1661,2026,7
2026-07-05,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1562.35,133153.0,21.8,No Sale Event,In Stock,4.4,1278,2026,7
2026-07-05,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1609.36,138703.0,19.5,No Sale Event,In Stock,4.0,1442,2026,7
2026-07-05,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,360.24,34696.3,39.9,No Sale Event,In Stock,4.3,6982,2026,7
2026-07-05,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,357.05,34529.1,40.4,No Sale Event,Low Stock,4.8,2619,2026,7
2026-07-05,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,365.44,35881.9,39.0,No Sale Event,In Stock,4.6,4187,2026,7
2026-07-05,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,361.04,35940.6,39.7,No Sale Event,In Stock,4.9,8553,2026,7
2026-07-05,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,483.94,47676.9,39.4,No Sale Event,Low Stock,4.5,3951,2026,7
2026-07-05,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,569.42,49039.2,43.0,No Sale Event,Low Stock,4.2,1336,2026,7
2026-07-05,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,645.76,54466.6,35.4,No Sale Event,In Stock,3.9,1795,2026,7
2026-07-05,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,898.16,87738.7,25.1,No Sale Event,Out of Stock,4.2,7114,2026,7
2026-07-05,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,887.28,87645.6,26.0,No Sale Event,In Stock,4.4,3381,2026,7
2026-07-05,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,745.87,62735.6,37.8,No Sale Event,In Stock,3.8,3409,2026,7
2026-07-05,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,484.54,46919.0,39.4,No Sale Event,Out of Stock,4.6,5753,2026,7
2026-07-05,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,385.51,32447.0,51.8,No Sale Event,Out of Stock,4.2,10106,2026,7
2026-07-05,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,609.25,59437.7,39.0,No Sale Event,Low Stock,4.8,3744,2026,7
2026-07-05,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,473.69,46530.6,40.7,No Sale Event,Low Stock,4.7,4934,2026,7
2026-07-05,Amazon,iPhone,iPhone 13 128GB,New,799,78302,480.08,47867.5,39.9,No Sale Event,Out of Stock,4.8,6338,2026,7
2026-07-05,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,790.54,78975.2,34.1,No Sale Event,Out of Stock,4.6,3437,2026,7
2026-07-05,Amazon,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,615.64,51570.2,48.7,No Sale Event,Low Stock,4.2,9277,2026,7
2026-07-05,Amazon,iPhone,iPhone 14 128GB,New,799,78302,492.68,48806.6,38.3,No Sale Event,Out of Stock,4.7,3624,2026,7
2026-07-05,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,506.48,50566.1,36.6,No Sale Event,Low Stock,4.6,5121,2026,7
2026-07-05,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,686.08,67518.6,31.3,No Sale Event,Low Stock,4.3,2963,2026,7
2026-07-05,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,712.71,70172.6,28.7,No Sale Event,In Stock,4.6,7092,2026,7
2026-07-05,Flipkart,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,508.86,43552.1,49.1,No Sale Event,Low Stock,3.9,6919,2026,7
2026-07-05,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,706.47,69530.1,29.3,No Sale Event,Out of Stock,4.4,4394,2026,7
2026-07-05,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,693.75,67243.6,30.6,No Sale Event,Out of Stock,4.5,3305,2026,7
2026-07-05,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,587.24,57149.4,26.5,No Sale Event,Out of Stock,4.7,1971,2026,7
2026-07-05,Amazon,iPhone,iPhone 15 128GB,New,799,78302,589.52,57342.3,26.2,No Sale Event,Out of Stock,4.5,2048,2026,7
2026-07-05,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,601.39,58197.4,24.7,No Sale Event,In Stock,4.5,3816,2026,7
2026-07-05,Amazon,iPhone,iPhone 15 128GB,New,799,78302,595.88,57382.5,25.4,No Sale Event,In Stock,4.5,1962,2026,7
2026-07-05,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1009.81,100214.0,15.8,No Sale Event,Out of Stock,4.8,3296,2026,7
2026-07-05,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,775.23,65539.6,35.3,No Sale Event,In Stock,4.1,2071,2026,7
2026-07-05,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1008.26,99281.4,15.9,No Sale Event,In Stock,4.6,3302,2026,7
2026-07-05,Amazon,iPhone,iPhone 16 128GB,New,799,78302,692.9,67284.8,13.3,No Sale Event,In Stock,4.5,2809,2026,7
2026-07-05,Amazon,iPhone,iPhone 16 128GB,New,799,78302,693.02,67997.9,13.3,No Sale Event,In Stock,4.7,1920,2026,7
2026-07-05,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,687.14,67061.6,14.0,No Sale Event,In Stock,4.4,1451,2026,7
2026-07-05,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,701.61,68099.2,12.2,No Sale Event,In Stock,4.8,2654,2026,7
2026-07-05,Amazon,iPhone,iPhone 16 128GB,New,799,78302,699.62,67914.7,12.4,No Sale Event,Out of Stock,4.8,2678,2026,7
2026-07-05,Amazon,iPhone,iPhone 16 128GB,New,799,78302,700.67,69056.1,12.3,No Sale Event,In Stock,4.4,2346,2026,7
2026-07-05,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1015.3,99245.7,7.6,No Sale Event,In Stock,4.9,1466,2026,7
2026-07-05,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,983.9,95791.8,10.5,No Sale Event,In Stock,4.8,2671,2026,7
2026-07-05,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,625.18,53967.9,26.4,No Sale Event,Out of Stock,4.0,1381,2026,7
2026-07-05,Amazon,iPhone,iPhone 17 128GB,New,849,83202,833.01,83109.4,1.9,No Sale Event,In Stock,4.6,753,2026,7
2026-07-05,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,851.41,85060.4,-0.3,No Sale Event,Out of Stock,4.8,454,2026,7
2026-07-05,Amazon,iPhone,iPhone 17 128GB,New,849,83202,846.72,83067.2,0.3,No Sale Event,In Stock,4.9,937,2026,7
2026-07-05,Amazon,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,650.66,55430.5,23.4,No Sale Event,Out of Stock,4.4,1459,2026,7
2026-07-06,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,262.21,26083.4,38.9,No Sale Event,In Stock,4.9,10483,2026,7
2026-07-06,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,256.58,25018.6,40.2,No Sale Event,Low Stock,4.3,8737,2026,7
2026-07-06,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,260.66,25897.2,39.2,No Sale Event,Low Stock,4.2,2812,2026,7
2026-07-06,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,259.06,25247.0,39.6,No Sale Event,In Stock,4.6,4122,2026,7
2026-07-06,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,256.93,24778.9,40.1,No Sale Event,In Stock,4.8,3475,2026,7
2026-07-06,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,252.82,24824.9,41.1,No Sale Event,In Stock,4.3,3519,2026,7
2026-07-06,Flipkart,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,218.54,18428.7,49.1,No Sale Event,Out of Stock,4.4,2186,2026,7
2026-07-06,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,256.48,25344.3,40.2,No Sale Event,In Stock,4.8,5252,2026,7
2026-07-06,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,195.21,16440.3,54.5,No Sale Event,In Stock,3.9,4856,2026,7
2026-07-06,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,185.89,15974.9,56.7,No Sale Event,Out of Stock,4.0,5024,2026,7
2026-07-06,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,255.17,24967.1,40.5,No Sale Event,In Stock,4.3,5453,2026,7
2026-07-06,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,259.78,25121.9,39.4,No Sale Event,In Stock,4.8,3880,2026,7
2026-07-06,Flipkart,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,270.67,23446.0,36.9,No Sale Event,In Stock,3.9,3496,2026,7
2026-07-06,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,324.94,31823.2,24.3,No Sale Event,In Stock,4.6,1831,2026,7
2026-07-06,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,325.6,32023.0,24.1,No Sale Event,In Stock,4.8,1503,2026,7
2026-07-06,Flipkart,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,254.28,21206.6,40.7,No Sale Event,Low Stock,4.2,1575,2026,7
2026-07-06,Amazon,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,407.55,34967.0,49.0,No Sale Event,In Stock,4.4,5442,2026,7
2026-07-06,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,587.23,58024.9,26.5,No Sale Event,In Stock,4.7,3377,2026,7
2026-07-06,Flipkart,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,455.23,39350.8,43.0,No Sale Event,In Stock,4.1,2219,2026,7
2026-07-06,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,590.08,57123.4,40.9,No Sale Event,In Stock,4.3,6596,2026,7
2026-07-06,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,590.31,57428.2,40.9,No Sale Event,Out of Stock,4.3,10657,2026,7
2026-07-06,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,906.17,88594.4,24.4,No Sale Event,Out of Stock,4.9,6455,2026,7
2026-07-06,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,889.0,88534.3,19.1,No Sale Event,Out of Stock,4.2,4067,2026,7
2026-07-06,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,899.2,88807.6,18.2,No Sale Event,In Stock,4.8,3889,2026,7
2026-07-06,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1592.63,156350.0,20.3,No Sale Event,In Stock,4.9,5687,2026,7
2026-07-06,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1578.66,157778.0,21.0,No Sale Event,In Stock,4.4,5952,2026,7
2026-07-06,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1127.58,95674.2,43.6,No Sale Event,Out of Stock,4.2,6916,2026,7
2026-07-06,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1707.71,170113.0,14.6,No Sale Event,Out of Stock,4.6,2825,2026,7
2026-07-06,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1724.17,169962.0,13.7,No Sale Event,Out of Stock,4.5,5035,2026,7
2026-07-06,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1824.9,178213.0,8.7,No Sale Event,In Stock,4.5,5119,2026,7
2026-07-06,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1793.15,177202.0,10.3,No Sale Event,Out of Stock,4.9,4493,2026,7
2026-07-06,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1826.38,180777.0,8.6,No Sale Event,In Stock,4.4,2893,2026,7
2026-07-06,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1914.24,190989.0,4.2,No Sale Event,In Stock,4.5,3023,2026,7
2026-07-06,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1931.81,192742.0,3.4,No Sale Event,In Stock,4.8,3002,2026,7
2026-07-06,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1888.34,183882.0,5.5,No Sale Event,Low Stock,4.6,992,2026,7
2026-07-06,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1907.55,186861.0,4.6,No Sale Event,In Stock,4.6,1946,2026,7
2026-07-06,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,196.96,19655.9,40.1,No Sale Event,Low Stock,4.6,7546,2026,7
2026-07-06,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,352.94,34807.8,41.1,No Sale Event,Out of Stock,4.9,4285,2026,7
2026-07-06,Flipkart,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,286.87,24683.7,52.1,No Sale Event,Out of Stock,4.5,4889,2026,7
2026-07-06,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,356.47,34952.4,40.5,No Sale Event,Out of Stock,4.6,5095,2026,7
2026-07-06,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,483.17,47256.2,39.5,No Sale Event,Out of Stock,4.8,8400,2026,7
2026-07-06,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,475.26,46192.7,40.5,No Sale Event,In Stock,4.3,5697,2026,7
2026-07-06,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,802.5,79915.2,19.7,No Sale Event,In Stock,4.5,2187,2026,7
2026-07-06,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,808.18,78795.5,19.1,No Sale Event,In Stock,4.2,3315,2026,7
2026-07-06,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,885.99,85845.8,26.1,No Sale Event,Out of Stock,4.5,5136,2026,7
2026-07-06,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,687.36,57725.0,42.7,No Sale Event,In Stock,4.1,3754,2026,7
2026-07-06,Amazon,iPhone,iPhone 12 64GB,New,799,78302,487.91,47271.2,38.9,No Sale Event,Out of Stock,4.2,9626,2026,7
2026-07-06,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,593.21,57273.1,40.6,No Sale Event,Out of Stock,4.5,6397,2026,7
2026-07-06,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,449.92,37831.0,55.0,No Sale Event,Low Stock,4.5,11311,2026,7
2026-07-06,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,486.77,47758.6,39.1,No Sale Event,Out of Stock,4.4,6916,2026,7
2026-07-06,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,482.21,48044.5,39.6,No Sale Event,Out of Stock,4.8,8152,2026,7
2026-07-06,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,786.16,78122.3,34.4,No Sale Event,Low Stock,4.4,2920,2026,7
2026-07-06,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,806.64,80589.1,32.7,No Sale Event,Low Stock,4.5,5729,2026,7
2026-07-06,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,801.73,79133.3,33.1,No Sale Event,Out of Stock,4.8,7739,2026,7
2026-07-06,Amazon,iPhone,iPhone 14 128GB,New,799,78302,494.03,47709.7,38.2,No Sale Event,In Stock,4.7,4072,2026,7
2026-07-06,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,492.15,47992.1,38.4,No Sale Event,In Stock,4.8,5148,2026,7
2026-07-06,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,687.74,66997.6,31.2,No Sale Event,Out of Stock,4.5,7266,2026,7
2026-07-06,Amazon,iPhone,iPhone 15 128GB,New,799,78302,592.31,57531.2,25.9,No Sale Event,In Stock,4.9,4903,2026,7
2026-07-06,Flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,418.67,35104.9,47.6,No Sale Event,In Stock,4.0,5335,2026,7
2026-07-06,Amazon,iPhone,iPhone 15 128GB,New,799,78302,598.35,57982.7,25.1,No Sale Event,In Stock,4.3,2888,2026,7
2026-07-06,Flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,470.54,40406.6,41.1,No Sale Event,In Stock,4.0,4907,2026,7
2026-07-06,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,781.05,65731.8,34.9,No Sale Event,In Stock,4.0,5000,2026,7
2026-07-06,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,744.25,64458.3,37.9,No Sale Event,In Stock,4.3,4348,2026,7
2026-07-06,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,706.26,70021.7,11.6,No Sale Event,Low Stock,4.6,3297,2026,7
2026-07-06,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,687.23,66524.7,14.0,No Sale Event,In Stock,4.6,1972,2026,7
2026-07-06,Amazon,iPhone,iPhone 16 128GB,New,799,78302,708.41,69408.6,11.3,No Sale Event,In Stock,4.5,3534,2026,7
2026-07-06,Amazon,iPhone,iPhone 16 128GB,New,799,78302,693.49,68500.0,13.2,No Sale Event,In Stock,4.5,2933,2026,7
2026-07-06,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1009.73,97722.8,8.1,No Sale Event,In Stock,4.4,1397,2026,7
2026-07-06,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,993.46,98931.5,9.6,No Sale Event,In Stock,4.3,2619,2026,7
2026-07-06,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,995.75,98152.7,9.4,No Sale Event,In Stock,4.8,1857,2026,7
2026-07-06,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,107702,823.59,69487.0,25.1,No Sale Event,Low Stock,4.2,1480,2026,7
2026-07-06,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,985.16,96189.4,10.4,No Sale Event,Out of Stock,4.6,1136,2026,7
2026-07-06,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1014.15,100449.0,7.7,No Sale Event,In Stock,4.9,1783,2026,7
2026-07-06,Amazon,iPhone,iPhone 17 128GB,New,849,83202,839.44,81912.5,1.1,No Sale Event,In Stock,4.3,1497,2026,7
2026-07-06,Amazon,iPhone,iPhone 17 128GB,New,849,83202,853.96,84681.0,-0.6,No Sale Event,Low Stock,4.7,1016,2026,7
2026-07-06,Amazon,iPhone,iPhone 17 128GB,New,849,83202,846.95,83989.8,0.2,No Sale Event,In Stock,4.5,546,2026,7
2026-07-06,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,854.55,85272.0,-0.7,No Sale Event,In Stock,4.5,1426,2026,7
2026-07-06,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,637.12,53392.5,25.0,No Sale Event,In Stock,4.0,1216,2026,7
